ID,Name
10,"Klose, Miroslav"
70,Emerson
77,Lucio
132,"Rosicky, Tomas"
532,"Pizarro, Claudio"
1161,"Zanetti, Javier"
1397,"Owen, Michael"
1725,"Christiansen, Jesper"
2219,"Lahm, Philipp"
2904,"Marquez, Rafa"
3109,"Gerrard, Steven"
3111,"Zidane, Zinedine"
3140,Ronaldo
3163,"Lampard, Frank"
3183,"Vieira, Patrick"
3207,"Henry, Thierry"
3220,"Riise, John Arne"
3235,"Ferdinand, Rio"
3291,"Barry, Gareth"
3332,"Rooney, Wayne"
3333,"Milner, James"
3372,Rivaldo
3393,"Silvestre, Mikael"
3394,"Solskjaer, Ole Gunnar"
3396,"Keane, Roy"
3406,"Giggs, Ryan"
3407,"van Nistelrooy, Ruud"
3408,"Forlan, Diego"
3411,"Aimar, Pablo"
3415,"Salas, Marcelo"
3455,"Ibrahimovic, Zlatan"
3522,"Shevchenko, Andriy"
3854,"Riquelme, Juan Roman"
3924,"Drogba, Didier"
3966,"Cisse, Djibril"
3979,"Casillas, Iker"
4168,"Seedorf, Clarence"
4188,"Quaresma, Ricardo"
4192,"van der Vaart, Rafael"
4248,Diego
4257,"Eto'o, Samuel"
4276,"Tevez, Carlos"
4357,"Huntelaar, Klaas-Jan"
4375,"Reiziger, Michael"
4672,"de Jong, Nigel"
4673,"Sneijder, Wesley"
5354,Juninho Pernambucano
5357,"Govou, Sidney"
5422,"Mexes, Philippe"
5758,"Davids, Edgar"
5817,"Pirlo, Andrea"
5818,"Ambrosini, Massimo"
5878,"Gilardino, Alberto"
5980,"Toni, Luca"
6031,"Di Natale, Antonio"
6710,"Mertesacker, Per"
7476,"Alonso, Xabi"
7514,"Helguera, Ivan"
7520,"Cambiasso, Esteban"
7530,Guti
7531,"Morientes, Fernando"
7767,"Torres, Fernando"
7980,"Villa, David"
8019,Simao
8198,"Ronaldo, Cristiano"
8564,Deco
8806,"Fabregas, Cesc"
9828,"Carvalho, Ricardo"
13091,"Toure, Yaya"
13556,"Cahill, Tim"
14132,Pepe
15185,"Podolski, Lukas"
15378,"Arshavin, Andrey"
15511,Robinho
15956,"Navas, Jesus"
16911,"Schmeichel, Kasper"
17259,"Neuer, Manuel"
18922,"Benzema, Karim"
19446,"Montolivo, Riccardo"
19981,"Mascherano, Javier"
20005,Papu Gomez
20506,"Guardado, Andres"
22068,"Ribery, Franck"
22412,Julio Cesar
24180,"Skrtel, Martin"
26485,"Boateng, Jerome"
27577,"Dempsey, Clint"
27992,"Modric, Luka"
28003,"Messi, Lionel"
28396,"Dzeko, Edin"
29364,"Moutinho, Joao"
29401,"Khedira, Sami"
33481,Gervinho
33706,Nani
34987,"Yilmaz, Burak"
35537,Felipe Melo
35773,"Vela, Carlos"
36139,"Tadic, Dusan"
37666,"Vidal, Arturo"
39153,"Higuain, Gonzalo"
39983,"Bonucci, Leonardo"
40433,"Sanchez, Alexis"
42205,"Sommer, Yann"
44058,"Szczesny, Wojciech"
44162,"Pjanic, Miralem"
44352,"Suarez, Luis"
46156,"Kolarov, Aleksandar"
46741,David Luiz
50202,"Hazard, Eden"
50512,"Modeste, Anthony"
50570,"Lavezzi, Ezequiel"
50935,Chicharito
53622,"Gundogan, Ilkay"
54928,"Godin, Diego"
56416,"Mertens, Dries"
58088,"Muslera, Fernando"
59016,"Alaba, David"
60444,"Alcantara, Thiago"
68290,Neymar
68863,"Icardi, Mauro"
69751,"Alba, Jordi"
74230,"Sarabia, Pablo"
74842,"Gotze, Mario"
80562,Hulk
86202,"Rudiger, Antonio"
88755,"De Bruyne, Kevin"
93128,"Koulibaly, Kalidou"
94005,"Kolasinac, Sead"
94529,"El Shaarawy, Stephan"
95424,"Walker, Kyle"
102558,"Verratti, Marco"
108880,"Casteels, Koen"
111455,"Xhaka, Granit"
111873,"Martinez, Emiliano"
119296,"Can, Emre"
122153,"Pogba, Paul"
125781,"Griezmann, Antoine"
126664,"Digne, Lucas"
128220,Luis Alberto
128223,"Morata, Alvaro"
129083,"Zamorano, Ivan"
131789,"Firmino, Roberto"
132098,"Kane, Harry"
139208,"van Dijk, Virgil"
145988,"Zaha, Wilfried"
148455,Mohamed Salah
156617,"Brozovic, Marcelo"
159088,"Andrich, Robert"
164770,"Varane, Raphael"
166237,"Paredes, Leandro"
166601,"Sule, Niklas"
167799,"Hojbjerg, Pierre-Emile"
170527,"Werner, Timo"
177907,"Maguire, Harry"
181136,"Zielinski, Piotr"
181375,"Haller, Sebastien"
181767,Marquinhos
187587,"Rebic, Ante"
192565,"Sane, Leroy"
193082,"Grimaldo, Alejandro"
196948,"Christensen, Andreas"
203460,"Grealish, Jack"
206040,"Jimenez, Raul"
215876,"Pereira, Ricardo"
223967,"Laimer, Konrad"
225161,"Neves, Ruben"
225693,Fabinho
234509,"Onana, Andre"
238055,Rafa
241641,"Silva, Bernardo"
242086,"Schick, Patrik"
251664,"Toney, Ivan"
255508,"Williams, Inaki"
257455,"Palhinha, Joao"
257814,"Kobel, Gregor"
260827,"Andersen, Joachim"
262749,"Raya, David"
264372,"Tsygankov, Viktor"
266302,"Milinkovic-Savic, Sergej"
272642,"Saint-Maximin, Allan"
274839,"Ndidi, Wilfred"
277179,Angelino
281963,"Hernandez, Lucas"
283628,"Soucek, Tomas"
284165,"Bergwijn, Steven"
284730,"Akanji, Manuel"
284857,"Cucurella, Marc"
288230,"Dembele, Ousmane"
293385,"Olmo, Dani"
294808,"Kessie, Franck"
314367,"Edwards, Marcus"
315779,"Pulisic, Christian"
315858,"Donnarumma, Gianluigi"
316264,"Odegaard, Martin"
326029,"Malen, Donyell"
335721,"White, Ben"
339808,"Hernandez, Theo"
340329,"Willock, Joe"
340950,Diogo Jota
342229,"Mbappe, Kylian"
342385,"Rodriguez, Guido"
349066,"Isak, Alexander"
349599,"Estupinan, Pervis"
350219,"Ruiz, Fabian"
354361,"Anguissa, Frank"
354362,"Bentancur, Rodrigo"
357147,"Dalot, Diogo"
357153,"Costa, Diogo"
357498,"Vlahovic, Dusan"
357565,Rodri
371149,"Ndicka, Evan"
375885,"Sangare, Ibrahim"
378710,Richarlison
386047,"Disasi, Axel"
387626,"Bailey, Leon"
388198,"Schlotterbeck, Nico"
392085,"Zaniolo, Nicolo"
401173,"Sancho, Jadon"
401356,"Alvarez, Edson"
401922,"Chukwueze, Samuel"
401923,"Osimhen, Victor"
405885,"Raspadori, Giacomo"
406040,"Lookman, Ademola"
411975,"Kounde, Jules"
418560,"Haaland, Erling"
418659,"Gouiri, Amine"
423440,"Zubimendi, Martin"
427568,"Ramsdale, Aaron"
431755,"Kulusevski, Dejan"
444523,Lucas Paqueta
463603,"Badiashile, Benoit"
463618,"Thuram, Khephren"
478573,"Gravenberch, Ryan"
480692,"Diaz, Luis"
484547,"Frimpong, Jeremie"
487465,"Neto, Pedro"
495666,"Saliba, William"
503987,"Madueke, Noni"
504215,"Reyna, Giovanni"
513245,"Lindstrom, Jesper"
524481,Roger Ibanez
525247,"Kilman, Maximilian"
537860,"Mudryk, Mykhaylo"
552057,"Hlozek, Adam"
553875,"Porro, Pedro"
564545,"Tapsoba, Edmond"
565822,"Elliott, Harvey"
571604,"Scalvini, Giorgio"
598577,"Wirtz, Florian"
601883,"Nunes, Matheus"
610442,"Hojlund, Rasmus"
626724,Joao Pedro
659542,"Wahi, Elye"
776890,"Jackson, Nicolas"
