ID,Name
254,"Podolski, Lukas"
618,"Costacurta, Alessandro"
717,"Vieira, Patrick"
718,"Ambrosini, Massimo"
731,"Reiziger, Michael"
787,"Gattuso, Gennaro"
793,Dida
817,"Inzaghi, Filippo"
823,"Nesta, Alessandro"
848,Kaka
888,"Nazario, Ronaldo"
900,"Aubameyang, Pierre-Emerick"
905,"Zambrotta, Gianluca"
912,"Beckham, David"
913,Ronaldinho
926,"Huntelaar, Klaas-Jan"
936,"van Bommel, Mark"
940,"Boateng, Kevin-Prince"
947,"Mexes, Philippe"
959,"El Shaarawy, Stephan"
978,"Balotelli, Mario"
1004,"Donnarumma, Gianluigi"
1052,"Bonucci, Leonardo"
1060,"Calhanoglu, Hakan"
1079,"Higuain, Gonzalo"
1084,"Hernandez, Theo"
1090,"Leao, Rafael"
1106,"Diaz, Brahim"
1119,"Giroud, Olivier"
1267,"Anelka, Nicolas"
1281,"Cole, Ashley"
1303,"Henry, Thierry"
1311,"Wiltord, Sylvain"
1336,"Clichy, Gael"
1340,"Fabregas, Cesc"
1354,"van Persie, Robin"
1369,"Gallas, William"
1380,"Fabianski, Lukasz"
1388,"Silvestre, Mikael"
1417,"Mertesacker, Per"
1426,Gervinho
1436,"Cazorla, Santi"
1461,"Sanchez, Alexis"
1479,"Kolasinac, Sead"
1501,David Luiz
1512,"Balogun, Folarin"
1542,"Kiwior, Jakub"
1544,"Zinchenko, Oleksandr"
1553,"Trossard, Leandro"
1871,"Kuffour, Samuel"
1910,"Riise, John Arne"
1923,"Toni, Luca"
1934,Adriano
1953,Marquinhos
1976,Maicon
2027,"Dzeko, Edin"
2055,"Kolarov, Aleksandar"
2130,"Abraham, Tammy"
2155,"Ndicka, Evan"
2474,"Aguero, Sergio"
2480,"Motta, Thiago"
2506,Koke
2515,"Godin, Diego"
2523,"Courtois, Thibaut"
2536,"Falcao, Radamel"
2552,"Gimenez, Jose Maria"
2562,"Oblak, Jan"
2575,"Jimenez, Raul"
2581,"Carrasco, Yannick"
2583,"Martinez, Jackson"
2617,Rodri
2639,"Felix, Joao"
2664,"De Paul, Rodrigo"
2676,"Witsel, Axel"
2867,"Ballack, Michael"
2884,"Berbatov, Dimitar"
2944,"Vidal, Arturo"
2987,"Carvajal, Daniel"
3002,"Can, Emre"
3007,"Brandt, Julian"
3027,Chicharito
3034,"Bailey, Leon"
3061,"Frimpong, Jeremie"
3086,"Grimaldo, Alejandro"
3332,"Hummels, Mats"
3366,"Lewandowski, Robert"
3394,"Immobile, Ciro"
3403,"Pulisic, Christian"
3442,"Haaland, Erling"
3444,"Meunier, Thomas"
3449,"Moukoko, Youssoufa"
3471,"Haller, Sebastien"
3766,"de Jong, Luuk"
3780,"Christensen, Andreas"
4218,"Jovic, Luka"
4227,"Kostic, Filip"
4257,"Lindstrom, Jesper"
4449,"Schweinsteiger, Bastian"
4454,"Makaay, Roy"
4470,"Klose, Miroslav"
4475,"Muller, Thomas"
4495,Rafinha
4502,"Shaqiri, Xherdan"
4512,"Bernat, Juan"
4513,"Alonso, Xabi"
4526,"Costa, Douglas"
4547,"Davies, Alphonso"
4549,"Goretzka, Leon"
4602,"Gravenberch, Ryan"
4603,"Mane, Sadio"
4836,"Rooney, Wayne"
4891,"Saha, Louis"
4925,"Barry, Gareth"
4976,"Gordon, Anthony"
5013,"Alli, Dele"
5153,"Owen, Michael"
5185,"Dudek, Jerzy"
5195,"Diouf, El-Hadji"
5213,"Morientes, Fernando"
5214,"Crouch, Peter"
5236,"Kuyt, Dirk"
5240,"Skrtel, Martin"
5255,"Gulacsi, Peter"
5259,"Keane, Robbie"
5275,"Cole, Joe"
5283,"Henderson, Jordan"
5336,"Alexander-Arnold, Trent"
5344,"Robertson, Andrew"
5405,"Gakpo, Cody"
5624,"Rakitic, Ivan"
5726,"Todibo, Jean-Clair"
6677,Roberto Carlos
6726,"Mutu, Adrian"
6782,"Stankovic, Dejan"
6809,Julio Cesar
6875,"Milito, Diego"
6952,"Vidic, Nemanja"
6992,"Skriniar, Milan"
7001,"Bastoni, Alessandro"
7017,"Martinez, Lautaro"
7278,"Cisse, Papiss Demba"
7589,"Camoranesi, Mauro"
8271,"De Bruyne, Kevin"
8290,"Osimhen, Victor"
8309,"Schlager, Xaver"
9112,"Puyol, Carles"
9122,"Cocu, Phillip"
9146,"Iniesta, Andres"
9148,"Riquelme, Juan Roman"
9169,"Messi, Lionel"
9192,"Abidal, Eric"
9241,"Umtiti, Samuel"
9267,"Araujo, Ronald"
9273,"de Jong, Frenkie"
9289,"Balde, Alejandro"
9304,Raphinha
9497,"Kanoute, Frederic"
9498,"Defoe, Jermain"
9512,"Carrick, Michael"
9543,"Bale, Gareth"
9551,"Modric, Luka"
9567,"Kane, Harry"
9586,"Dempsey, Clint"
9640,"Bergwijn, Steven"
9663,"Kulusevski, Dejan"
9865,Joaquin
10060,"Fekir, Nabil"
10295,"Evra, Patrice"
10423,"Martial, Anthony"
10429,"Silva, Bernardo"
10450,"Mbappe, Kylian"
10478,"Badiashile, Benoit"
10487,"Golovin, Aleksandr"
10499,"Tchouameni, Aurelien"
10530,"Camara, Mohamed"
12339,"Salas, Marcelo"
12585,"Alvarez, Julian"
13249,Alex Sandro
13812,"Estupinan, Pervis"
14269,"Anguissa, Frank"
14278,"Kamara, Boubacar"
14708,"Aguerd, Nayef"
14717,"Doku, Jeremy"
14739,"Gouiri, Amine"
15228,"Zaccagni, Mattia"
15614,"Kompany, Vincent"
15637,"Silva, David"
15654,"Lampard, Frank"
15674,"Laporte, Aymeric"
15691,"Mahrez, Riyad"
15882,"Zapata, Duvan"
16295,"Di Maria, Angel"
16336,"Lindelof, Victor"
16419,"Kokcu, Orkun"
16717,Bremer
16793,Hulk
17268,"Almiron, Miguel"
18920,"Acuna, Marcos"
19167,"Ba, Demba"
19228,"Rice, Declan"
19252,"Soucek, Tomas"
20449,"Simons, Xavi"
20645,"Nedved, Pavel"
21569,"Buendia, Emiliano"
21835,"Di Natale, Antonio"
21904,"Cuadrado, Juan"
21925,"Zielinski, Piotr"
21956,"Fernandes, Bruno"
23135,"Pereira, Ricardo"
23300,Guti
23315,"Salgado, Michel"
23326,"Zidane, Zinedine"
23352,"Ronaldo, Cristiano"
23392,"Militao, Eder"
23393,"Mendy, Ferland"
23623,"Chiellini, Giorgio"
23694,"Ilicic, Josip"
23710,"Chiesa, Federico"
23873,"Del Piero, Alessandro"
23995,"Pogba, Paul"
24045,"Demiral, Merih"
24174,"Kramaric, Andrej"
24888,"Kilman, Maximilian"
25172,"Mendes, Nuno"
26124,"Lobotka, Stanislav"
26154,"Martinez, Lisandro"
26915,"James, Reece"
27755,"Le Normand, Robin"
27779,"Sorloth, Alexander"
29383,"Di Lorenzo, Giovanni"
29699,"Dubravka, Martin"
31160,"Eze, Eberechi"
31896,"Veiga, Gabri"
32546,"Scholes, Paul"
32558,"Solskjaer, Ole Gunnar"
32643,"Maguire, Harry"
32881,"Zabarnyi, Ilya"
33329,"Ndidi, Wilfred"
35255,"Govou, Sidney"
35706,"Chukwueze, Samuel"
36131,"David, Jonathan"
37417,"Ferguson, Evan"
44921,"Sesko, Benjamin"
45234,"Kerkez, Milos"
45396,"Dovbyk, Artem"
54440,"Buchanan, Tajon"
