ID,Name
10,"Klose, Miroslav"
63,"Ballack, Michael"
65,"Berbatov, Dimitar"
208,"Kuffour, Samuel"
1397,"Owen, Michael"
1725,"Christiansen, Jesper"
2514,"Schweinsteiger, Bastian"
2904,"Marquez, Rafa"
3109,"Gerrard, Steven"
3139,"Beckham, David"
3140,Ronaldo
3160,"Terry, John"
3163,"Lampard, Frank"
3183,"Vieira, Patrick"
3188,"Wiltord, Sylvain"
3202,"Toure, Kolo"
3207,"Henry, Thierry"
3216,"Baros, Milan"
3226,"Anelka, Nicolas"
3291,"Barry, Gareth"
3366,Kaka
3372,Rivaldo
3373,Ronaldinho
3393,"Silvestre, Mikael"
3407,"van Nistelrooy, Ruud"
3411,"Aimar, Pablo"
3515,"van Bommel, Mark"
3516,"van der Sar, Edwin"
3597,"Carragher, Jamie"
3700,"Kanoute, Frederic"
3924,"Drogba, Didier"
3994,"Makaay, Roy"
4015,"Saha, Louis"
4072,"Crouch, Peter"
4188,"Quaresma, Ricardo"
4192,"van der Vaart, Rafael"
4248,Diego
4317,Maxwell
4375,"Reiziger, Michael"
4380,"van Persie, Robin"
4672,"de Jong, Nigel"
4673,"Sneijder, Wesley"
5198,"Cocu, Phillip"
5283,"Abidal, Eric"
5588,"Essien, Michael"
5658,"Cech, Petr"
5668,"Reveillere, Anthony"
5758,"Davids, Edgar"
5813,"Gattuso, Gennaro"
5817,"Pirlo, Andrea"
5821,"Inzaghi, Filippo"
5940,"Panucci, Christian"
5947,"De Rossi, Daniele"
5980,"Toni, Luca"
6448,"Vucinic, Mirko"
7449,"Clichy, Gael"
7518,Roberto Carlos
7531,"Morientes, Fernando"
7602,"Motta, Thiago"
7825,"Reina, Pepe"
7980,"Villa, David"
8019,Simao
8198,"Ronaldo, Cristiano"
8806,"Fabregas, Cesc"
13556,"Cahill, Tim"
15185,"Podolski, Lukas"
15511,Robinho
16911,"Schmeichel, Kasper"
16922,"Boateng, Kevin-Prince"
18922,"Benzema, Karim"
19726,"Vidic, Nemanja"
20506,"Guardado, Andres"
21369,"Turan, Arda"
22068,"Ribery, Franck"
23914,"Diarra, Lassana"
23951,"Mandanda, Steve"
26399,"Aguero, Sergio"
26485,"Boateng, Jerome"
27577,"Dempsey, Clint"
27992,"Modric, Luka"
28003,"Messi, Lionel"
28021,"Handanovic, Samir"
28396,"Dzeko, Edin"
29241,"Silva, Thiago"
29364,"Moutinho, Joao"
32467,"Rakitic, Ivan"
33481,Gervinho
34557,"Bendtner, Nicklas"
34987,"Yilmaz, Burak"
35518,"Silva, David"
35773,"Vela, Carlos"
36139,"Tadic, Dusan"
37579,Alexandre Pato
37647,"Payet, Dimitri"
38253,"Lewandowski, Robert"
39728,"Hummels, Mats"
40433,"Sanchez, Alexis"
42205,"Sommer, Yann"
42460,"Perisic, Ivan"
44058,"Szczesny, Wojciech"
44352,"Suarez, Luis"
46580,"Kramaric, Andrej"
46741,David Luiz
49499,"Wijnaldum, Georginio"
50202,"Hazard, Eden"
55089,"Baumann, Oliver"
57071,"Gulacsi, Peter"
58864,"Aubameyang, Pierre-Emerick"
59377,"de Gea, David"
60410,"Acuna, Marcos"
61651,"Henderson, Jordan"
66521,"Honda, Keisuke"
72047,"Aspas, Iago"
74229,Koke
74418,"Martinez, Jackson"
80444,"Coutinho, Philippe"
91845,"Son, Heung-min"
93128,"Koulibaly, Kalidou"
94529,"El Shaarawy, Stephan"
95424,"Walker, Kyle"
95810,"Trippier, Kieran"
96341,"Lukaku, Romelu"
102017,Jorginho
105521,"Immobile, Ciro"
108390,"Courtois, Thibaut"
108880,"Casteels, Koen"
111873,"Martinez, Emiliano"
119296,"Can, Emre"
121483,"Oblak, Jan"
122153,"Pogba, Paul"
125781,"Griezmann, Antoine"
126414,"Calhanoglu, Hakan"
126719,"Bernat, Juan"
128220,Luis Alberto
128223,"Morata, Alvaro"
133964,"Insigne, Lorenzo"
134425,"Sterling, Raheem"
141660,"Lingard, Jesse"
146854,"Ben Yedder, Wissam"
148455,Mohamed Salah
166237,"Paredes, Leandro"
169880,"Di Lorenzo, Giovanni"
171424,"Mahrez, Riyad"
176553,"Laporte, Aymeric"
181136,"Zielinski, Piotr"
182913,"Rabiot, Adrien"
186590,"Stones, John"
192565,"Sane, Leroy"
197300,"Bernardeschi, Federico"
197838,"Vardy, Jamie"
198008,"Silva, Andre"
200512,"Mane, Sadio"
203496,"Fekir, Nabil"
204069,"Skriniar, Milan"
206040,"Jimenez, Raul"
206050,"Dybala, Paulo"
217111,"Ziyech, Hakim"
221322,"Gaya, Jose"
225693,Fabinho
230784,"Partey, Thomas"
231289,Otavio
231572,"Semedo, Nelson"
234803,"Robertson, Andrew"
238055,Rafa
238223,Ederson
251664,"Toney, Ivan"
255508,"Williams, Inaki"
255942,"Barella, Nicolo"
257462,"Jovic, Luka"
260827,"Andersen, Joachim"
264372,"Tsygankov, Viktor"
265088,"Locatelli, Manuel"
266807,"Correa, Angel"
272999,"Almiron, Miguel"
274839,"Ndidi, Wilfred"
277179,Angelino
283628,"Soucek, Tomas"
284730,"Akanji, Manuel"
287579,"Amrabat, Sofyan"
294808,"Kessie, Franck"
302215,"Keita, Naby"
309400,"Havertz, Kai"
315779,"Pulisic, Christian"
315858,"Donnarumma, Gianluigi"
316125,"Chilwell, Ben"
321247,"Buendia, Emiliano"
323704,Malcom
324358,"Watkins, Ollie"
331726,"Abraham, Tammy"
332697,"McKennie, Weston"
338424,"Merino, Mikel"
339556,"Henry, Rico"
340329,"Willock, Joe"
340950,Diogo Jota
342229,"Mbappe, Kylian"
346483,"Mount, Mason"
349066,"Isak, Alexander"
349599,"Estupinan, Pervis"
350219,"Ruiz, Fabian"
351816,"Bennacer, Ismael"
353366,"Pavard, Benjamin"
355915,"Romero, Cristian"
357565,Rodri
361914,"Aguerd, Nayef"
371149,"Ndicka, Evan"
387626,"Bailey, Leon"
388198,"Schlotterbeck, Nico"
392757,"Guehi, Marc"
392765,"Smith Rowe, Emile"
394327,"Kamara, Boubacar"
395516,"Diaby, Moussa"
397033,"Tonali, Sandro"
398065,"Barnes, Harvey"
398073,"Hakimi, Achraf"
401356,"Alvarez, Edson"
401923,"Osimhen, Victor"
411295,Raphinha
413039,"Mbeumo, Bryan"
418560,"Haaland, Erling"
424042,"Molina, Nahuel"
424204,"Davies, Alphonso"
431755,"Kulusevski, Dejan"
432090,"Fagioli, Nicolo"
435338,"Magalhaes, Gabriel"
435772,"De Ketelaere, Charles"
454567,"Kokcu, Orkun"
462250,"Felix, Joao"
467720,"Moukoko, Youssoufa"
475959,"Gvardiol, Josko"
480267,"Araujo, Ronald"
480692,"Diaz, Luis"
480762,"Martinez, Lisandro"
484547,"Frimpong, Jeremie"
495666,"Saliba, William"
503482,"Kim, Min-jae"
503733,"Gordon, Anthony"
503770,"Balogun, Folarin"
504215,"Reyna, Giovanni"
504849,"Mitoma, Kaoru"
517894,"Cunha, Matheus"
533738,"David, Jonathan"
534033,"Mac Allister, Alexis"
537860,"Mudryk, Mykhaylo"
546543,"Nunez, Darwin"
552057,"Hlozek, Adam"
553875,"Porro, Pedro"
557459,"van de Ven, Micky"
566723,"Olise, Michael"
571020,"Sancet, Oihan"
580195,"Musiala, Jamal"
601883,"Nunes, Matheus"
607223,"Cherki, Rayan"
610442,"Hojlund, Rasmus"
616341,"Mendes, Nuno"
627442,"Sesko, Benjamin"
650568,"Silva, Antonio"
655488,"Martinelli, Gabriel"
683840,Pedri
709187,"Williams, Nico"
776890,"Jackson, Nicolas"
808509,Danilo
