ID,Name
65,"Berbatov, Dimitar"
208,"Kuffour, Samuel"
1397,"Owen, Michael"
1725,"Christiansen, Jesper"
2514,"Schweinsteiger, Bastian"
3111,"Zidane, Zinedine"
3139,"Beckham, David"
3140,Ronaldo
3163,"Lampard, Frank"
3183,"Vieira, Patrick"
3216,"Baros, Milan"
3220,"Riise, John Arne"
3226,"Anelka, Nicolas"
3332,"Rooney, Wayne"
3372,Rivaldo
3373,Ronaldinho
3394,"Solskjaer, Ole Gunnar"
3397,"Scholes, Paul"
3407,"van Nistelrooy, Ruud"
3408,"Forlan, Diego"
3411,"Aimar, Pablo"
3415,"Salas, Marcelo"
3428,"Stankovic, Dejan"
3446,"Figo, Luis"
3455,"Ibrahimovic, Zlatan"
3522,"Shevchenko, Andriy"
3603,"Nedved, Pavel"
3854,"Riquelme, Juan Roman"
3878,"Carrick, Michael"
3966,"Cisse, Djibril"
3979,"Casillas, Iker"
4010,"Kuyt, Dirk"
4072,"Crouch, Peter"
4168,"Seedorf, Clarence"
4171,"Nesta, Alessandro"
4182,"Makelele, Claude"
4188,"Quaresma, Ricardo"
4192,"van der Vaart, Rafael"
4257,"Eto'o, Samuel"
4276,"Tevez, Carlos"
4317,Maxwell
4380,"van Persie, Robin"
4673,"Sneijder, Wesley"
5023,"Buffon, Gianluigi"
5285,"Evra, Patrice"
5354,Juninho Pernambucano
5357,"Govou, Sidney"
5422,"Mexes, Philippe"
5588,"Essien, Michael"
5658,"Cech, Petr"
5757,"Zambrotta, Gianluca"
5758,"Davids, Edgar"
5800,Dida
5817,"Pirlo, Andrea"
5818,"Ambrosini, Massimo"
5878,"Gilardino, Alberto"
5938,"Samuel, Walter"
5947,"De Rossi, Daniele"
6448,"Vucinic, Mirko"
7349,Raul
7449,"Clichy, Gael"
7520,"Cambiasso, Esteban"
7600,"Iniesta, Andres"
7602,"Motta, Thiago"
7767,"Torres, Fernando"
7825,"Reina, Pepe"
8019,Simao
8198,"Ronaldo, Cristiano"
8806,"Fabregas, Cesc"
8883,"Adebayor, Emmanuel"
9594,"Kompany, Vincent"
15511,Robinho
18301,Maicon
18922,"Benzema, Karim"
19981,"Mascherano, Javier"
20005,Papu Gomez
20506,"Guardado, Andres"
21369,"Turan, Arda"
23914,"Diarra, Lassana"
25557,"Ramos, Sergio"
26267,Fernandinho
26399,"Aguero, Sergio"
27992,"Modric, Luka"
28003,"Messi, Lionel"
29241,"Silva, Thiago"
29260,"Chiellini, Giorgio"
29401,"Khedira, Sami"
33706,Nani
33947,Rafinha
35537,Felipe Melo
35664,"Ozil, Mesut"
37579,Alexandre Pato
37666,"Vidal, Arturo"
38253,"Lewandowski, Robert"
39152,"Falcao, Radamel"
39153,"Higuain, Gonzalo"
39728,"Hummels, Mats"
40433,"Sanchez, Alexis"
