ID,Name
63,"Ballack, Michael"
254,"Podolski, Lukas"
401,"Modeste, Anthony"
428,"Pizarro, Claudio"
619,"Maldini, Paolo"
717,"Vieira, Patrick"
790,"Shevchenko, Andriy"
793,Dida
834,Rivaldo
848,Kaka
900,"Aubameyang, Pierre-Emerick"
901,"Silva, Thiago"
905,"Zambrotta, Gianluca"
912,"Beckham, David"
913,Ronaldinho
974,"de Jong, Nigel"
989,"Essien, Michael"
1052,"Bonucci, Leonardo"
1065,"Silva, Andre"
1068,"Reina, Pepe"
1079,"Higuain, Gonzalo"
1267,"Anelka, Nicolas"
1281,"Cole, Ashley"
1303,"Henry, Thierry"
1340,"Fabregas, Cesc"
1366,"Bendtner, Nicklas"
1369,"Gallas, William"
1397,"Owen, Michael"
1400,"Vela, Carlos"
1461,"Sanchez, Alexis"
1473,"Xhaka, Granit"
1484,"Mkhitaryan, Henrikh"
1501,David Luiz
1518,"Magalhaes, Gabriel"
1519,"Saliba, William"
1526,"Ramsdale, Aaron"
1544,"Zinchenko, Oleksandr"
1725,"Christiansen, Jesper"
1943,"Pjanic, Miralem"
1976,Maicon
2027,"Dzeko, Edin"
2152,"Dybala, Paulo"
2487,"Forlan, Diego"
2506,Koke
2523,"Courtois, Thibaut"
2562,"Oblak, Jan"
2574,"Griezmann, Antoine"
2595,Diogo Jota
2625,"Morata, Alvaro"
2676,"Witsel, Axel"
2867,"Ballack, Michael"
2904,"Marquez, Rafa"
2944,"Vidal, Arturo"
3111,"Zidane, Zinedine"
3140,Ronaldo
3202,"Toure, Kolo"
3207,"Henry, Thierry"
3332,"Rooney, Wayne"
3333,"Milner, James"
3357,"Gotze, Mario"
3372,Rivaldo
3379,"Reus, Marco"
3408,"Forlan, Diego"
3410,"Dembele, Ousmane"
3412,"Isak, Alexander"
3413,"Akanji, Manuel"
3428,"Stankovic, Dejan"
3429,"Hakimi, Achraf"
3438,"Reyna, Giovanni"
3442,"Haaland, Erling"
3450,"Kobel, Gregor"
3466,"Schlotterbeck, Nico"
3471,"Haller, Sebastien"
3522,"Shevchenko, Andriy"
3772,"Sommer, Yann"
3829,"Kone, Manu"
4227,"Kostic, Filip"
4289,"Del Piero, Alessandro"
4375,"Reiziger, Michael"
4380,"van Persie, Robin"
4434,"Salihamidzic, Hasan"
4470,"Klose, Miroslav"
4501,"Hojbjerg, Pierre-Emile"
4502,"Shaqiri, Xherdan"
4512,"Bernat, Juan"
4522,"Kimmich, Joshua"
4577,"Sane, Leroy"
4600,"Mazraoui, Noussair"
4603,"Mane, Sadio"
4673,"Sneijder, Wesley"
4852,"Cahill, Tim"
4960,"Lookman, Ademola"
4987,Richarlison
5023,"Buffon, Gianluigi"
5024,"Onana, Amadou"
5195,"Diouf, El-Hadji"
5231,"Mascherano, Javier"
5255,"Gulacsi, Peter"
5285,"Evra, Patrice"
5330,"Firmino, Roberto"
5336,"Alexander-Arnold, Trent"
5408,"Mac Allister, Alexis"
5422,"Mexes, Philippe"
5660,Raul
5668,"Reveillere, Anthony"
5748,"Tacchinardi, Alessio"
5817,"Pirlo, Andrea"
5876,Adriano
5878,"Gilardino, Alberto"
6288,"Gomez, Mario"
6452,"Khedira, Sami"
6782,"Stankovic, Dejan"
6876,"Arnautovic, Marko"
6945,"Icardi, Mauro"
6957,"Medel, Gary"
6992,"Skriniar, Milan"
7530,Guti
7531,"Morientes, Fernando"
7607,Xavi
7825,"Reina, Pepe"
7980,"Villa, David"
8271,"De Bruyne, Kevin"
8275,"Casteels, Koen"
8290,"Osimhen, Victor"
8309,"Schlager, Xaver"
8806,"Fabregas, Cesc"
8883,"Adebayor, Emmanuel"
9119,"de Boer, Frank"
9146,"Iniesta, Andres"
9153,"Marquez, Rafa"
9165,Deco
9169,"Messi, Lionel"
9195,"Toure, Yaya"
9223,Neymar
9250,"Semedo, Nelson"
9289,"Balde, Alejandro"
9498,"Defoe, Jermain"
9567,"Kane, Harry"
9581,"Lloris, Hugo"
9586,"Dempsey, Clint"
9660,"Bentancur, Rodrigo"
9663,"Kulusevski, Dejan"
10450,"Mbappe, Kylian"
10499,"Tchouameni, Aurelien"
11289,"Broja, Armando"
11295,"Lavia, Romeo"
12339,"Salas, Marcelo"
12591,"Fernandez, Enzo"
13776,Angelino
14278,"Kamara, Boubacar"
15228,"Zaccagni, Mattia"
15637,"Silva, David"
15649,Fernandinho
15673,Ederson
15700,"Dias, Ruben"
15711,"Grealish, Jack"
15882,"Zapata, Duvan"
15951,Dani Alves
15956,"Navas, Jesus"
16336,"Lindelof, Victor"
16365,Rafa
16760,"Zhirkov, Yuriy"
16911,"Schmeichel, Kasper"
17669,"Koulibaly, Kalidou"
18301,Maicon
19446,"Montolivo, Riccardo"
20265,"van Nistelrooy, Ruud"
21434,"Cahill, Gary"
21511,"Terry, John"
21560,"Watkins, Ollie"
21835,"Di Natale, Antonio"
21904,"Cuadrado, Juan"
21991,"Fofana, Seko"
22202,"Milito, Diego"
23305,"Casillas, Iker"
23346,"Parejo, Dani"
23359,"Varane, Raphael"
23389,Vinicius Junior
23392,"Militao, Eder"
23873,"Del Piero, Alessandro"
23951,"Mandanda, Steve"
24172,Joelinton
24884,"Goncalves, Pedro"
25127,"Verratti, Marco"
25129,"Lavezzi, Ezequiel"
25187,"Ugarte, Manuel"
25354,Oscar
25557,"Ramos, Sergio"
26124,"Lobotka, Stanislav"
26154,"Martinez, Lisandro"
26158,"Alvarez, Edson"
26935,"Fofana, Wesley"
26936,"Mudryk, Mykhaylo"
26941,"Jackson, Nicolas"
27483,"Guimaraes, Bruno"
27577,"Dempsey, Clint"
27755,"Le Normand, Robin"
27779,"Sorloth, Alexander"
28021,"Handanovic, Samir"
28396,"Dzeko, Edin"
29699,"Dubravka, Martin"
34557,"Bendtner, Nicklas"
35706,"Chukwueze, Samuel"
36673,"Mbeumo, Bryan"
37579,Alexandre Pato
38593,"Hamsik, Marek"
39152,"Falcao, Radamel"
39983,"Bonucci, Leonardo"
42460,"Perisic, Ivan"
44162,"Pjanic, Miralem"
44352,"Suarez, Luis"
44509,"Tsygankov, Viktor"
46580,"Kramaric, Andrej"
46741,David Luiz
49499,"Wijnaldum, Georginio"
57071,"Gulacsi, Peter"
59377,"de Gea, David"
61651,"Henderson, Jordan"
65278,Pedro
85288,Isco
85314,Oscar
94005,"Kolasinac, Sead"
94529,"El Shaarawy, Stephan"
105470,Alisson
105521,"Immobile, Ciro"
107010,"Savic, Stefan"
108390,"Courtois, Thibaut"
111455,"Xhaka, Granit"
126540,"Umtiti, Samuel"
132098,"Kane, Harry"
140776,"Carrasco, Yannick"
144028,"Trossard, Leandro"
161011,"Kostic, Filip"
166237,"Paredes, Leandro"
177467,"Moreno, Gerard"
181136,"Zielinski, Piotr"
181767,Marquinhos
182877,"Martial, Anthony"
182893,"Fofana, Seko"
198008,"Silva, Andre"
200512,"Mane, Sadio"
204069,"Skriniar, Milan"
223967,"Laimer, Konrad"
242086,"Schick, Patrik"
257462,"Jovic, Luka"
265088,"Locatelli, Manuel"
272642,"Saint-Maximin, Allan"
283735,"Zaccagni, Mattia"
284730,"Akanji, Manuel"
286297,"Pellegrini, Lorenzo"
288230,"Dembele, Ousmane"
